OrderID,OrderDate,Year,Month,Quarter,CustomerID,Region,City,Channel,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,Status
ORD1934,2024-07-07,2024,7,Q3,C0113,South,Chennai,Wholesale,P016,Pen Set,Stationery,1,450,0.1,405.0,180,225.0,Delivered
ORD1935,2024-12-03,2024,12,Q4,C0060,North,Chandigarh,Online,P012,Jeans,Apparel,3,2500,0.05,7125.0,3300,3825.0,Delivered
ORD1936,2024-04-16,2024,4,Q2,C0145,Central,Nagpur,Online,P017,Planner,Stationery,6,600,0.15,3060.0,1320,1740.0,Delivered
ORD1937,2023-08-04,2023,8,Q3,C0174,East,Kolkata,Online,P016,Pen Set,Stationery,7,450,0.1,2835.0,1260,1575.0,Delivered
ORD1938,2024-09-19,2024,9,Q3,C0165,Central,Indore,Wholesale,P017,Planner,Stationery,5,600,0.0,3000.0,1100,1900.0,Delivered
ORD1939,2024-04-27,2024,4,Q2,C0195,East,Bhubaneswar,Wholesale,P017,Planner,Stationery,10,600,0.0,6000.0,2200,3800.0,Delivered
ORD1940,2024-03-10,2024,3,Q1,C0042,North,Chandigarh,Wholesale,P002,Smartphone,Electronics,4,45000,0.05,171000.0,120000,51000.0,Delivered
ORD1941,2024-02-15,2024,2,Q1,C0006,West,Mumbai,Retail Store,P001,Laptop,Electronics,5,75000,0.05,356250.0,275000,81250.0,Delivered
ORD1942,2024-08-12,2024,8,Q3,C0143,West,Mumbai,Online,P019,Blender,Appliances,4,4200,0.2,13440.0,9600,3840.0,Delivered
ORD1943,2023-08-30,2023,8,Q3,C0077,West,Pune,Direct Sales,P011,T-Shirt,Apparel,9,1200,0.05,10260.0,4500,5760.0,Delivered
ORD1944,2023-06-03,2023,6,Q2,C0122,West,Pune,Online,P002,Smartphone,Electronics,8,45000,0.2,288000.0,240000,48000.0,Delivered
ORD1945,2024-05-26,2024,5,Q2,C0037,South,Chennai,Wholesale,P011,T-Shirt,Apparel,3,1200,0.2,2880.0,1500,1380.0,Delivered
ORD1946,2023-11-04,2023,11,Q4,C0105,West,Mumbai,Online,P008,Bookshelf,Furniture,5,9000,0.1,40500.0,27500,13000.0,Delivered
ORD1947,2024-12-08,2024,12,Q4,C0164,North,Chandigarh,Retail Store,P011,T-Shirt,Apparel,3,1200,0.0,3600.0,1500,2100.0,Delivered
ORD1948,2024-05-02,2024,5,Q2,C0173,East,Guwahati,Wholesale,P002,Smartphone,Electronics,2,45000,0.05,85500.0,60000,25500.0,Delivered
ORD1949,2024-01-04,2024,1,Q1,C0075,South,Hyderabad,Wholesale,P016,Pen Set,Stationery,9,450,0.1,3645.0,1620,2025.0,Delivered
ORD1950,2024-02-26,2024,2,Q1,C0044,East,Bhubaneswar,Retail Store,P016,Pen Set,Stationery,2,450,0.0,900.0,360,540.0,Delivered
ORD1951,2024-10-27,2024,10,Q4,C0095,West,Mumbai,Wholesale,P002,Smartphone,Electronics,9,45000,0.0,405000.0,270000,135000.0,Delivered
ORD1952,2024-11-20,2024,11,Q4,C0070,West,Pune,Direct Sales,P008,Bookshelf,Furniture,9,9000,0.05,76950.0,49500,27450.0,Returned
ORD1953,2024-01-26,2024,1,Q1,C0099,North,Chandigarh,Direct Sales,P001,Laptop,Electronics,10,75000,0.0,750000.0,550000,200000.0,Delivered
ORD1954,2023-05-29,2023,5,Q2,C0182,Central,Bhopal,Wholesale,P006,Desk Chair,Furniture,3,15000,0.15,38250.0,27000,11250.0,Delivered
ORD1955,2024-09-19,2024,9,Q3,C0186,East,Kolkata,Online,P015,Notebook,Stationery,10,250,0.05,2375.0,1000,1375.0,Delivered
ORD1956,2023-12-18,2023,12,Q4,C0145,Central,Nagpur,Wholesale,P008,Bookshelf,Furniture,4,9000,0.0,36000.0,22000,14000.0,Delivered
ORD1957,2024-12-28,2024,12,Q4,C0152,East,Bhubaneswar,Direct Sales,P010,Keyboard,Electronics,5,3500,0.1,15750.0,9000,6750.0,Delivered
ORD1958,2024-03-31,2024,3,Q1,C0126,North,Chandigarh,Direct Sales,P010,Keyboard,Electronics,6,3500,0.15,17850.0,10800,7050.0,Delivered
ORD1959,2023-07-08,2023,7,Q3,C0089,Central,Bhopal,Retail Store,P008,Bookshelf,Furniture,1,9000,0.0,9000.0,5500,3500.0,Delivered
ORD1960,2024-12-18,2024,12,Q4,C0134,West,Pune,Retail Store,P001,Laptop,Electronics,2,75000,0.0,150000.0,110000,40000.0,Delivered
ORD1961,2023-04-08,2023,4,Q2,C0110,South,Chennai,Online,P015,Notebook,Stationery,2,250,0.05,475.0,200,275.0,Delivered
ORD1962,2024-02-11,2024,2,Q1,C0099,North,Chandigarh,Online,P012,Jeans,Apparel,9,2500,0.2,18000.0,9900,8100.0,Delivered
ORD1963,2024-09-24,2024,9,Q3,C0158,North,Delhi,Direct Sales,P001,Laptop,Electronics,3,75000,0.0,225000.0,165000,60000.0,Delivered
ORD1964,2023-09-11,2023,9,Q3,C0110,South,Chennai,Retail Store,P008,Bookshelf,Furniture,5,9000,0.05,42750.0,27500,15250.0,Delivered
ORD1965,2023-06-24,2023,6,Q2,C0057,West,Ahmedabad,Wholesale,P004,Headphones,Electronics,1,8000,0.0,8000.0,4500,3500.0,Returned
ORD1966,2023-11-30,2023,11,Q4,C0047,South,Chennai,Wholesale,P018,Coffee Maker,Appliances,8,6500,0.05,49400.0,30400,19000.0,Delivered
ORD1967,2023-05-19,2023,5,Q2,C0177,Central,Nagpur,Direct Sales,P006,Desk Chair,Furniture,9,15000,0.0,135000.0,81000,54000.0,Delivered
ORD1968,2024-10-13,2024,10,Q4,C0088,North,Chandigarh,Wholesale,P010,Keyboard,Electronics,10,3500,0.05,33250.0,18000,15250.0,Returned
ORD1969,2024-05-08,2024,5,Q2,C0062,West,Ahmedabad,Online,P002,Smartphone,Electronics,9,45000,0.0,405000.0,270000,135000.0,Delivered
ORD1970,2024-01-10,2024,1,Q1,C0142,North,Delhi,Retail Store,P006,Desk Chair,Furniture,7,15000,0.0,105000.0,63000,42000.0,Delivered
ORD1971,2023-01-01,2023,1,Q1,C0132,North,Chandigarh,Retail Store,P016,Pen Set,Stationery,9,450,0.2,3240.0,1620,1620.0,Delivered
ORD1972,2024-04-25,2024,4,Q2,C0150,East,Guwahati,Direct Sales,P012,Jeans,Apparel,9,2500,0.0,22500.0,9900,12600.0,Returned
ORD1973,2024-05-03,2024,5,Q2,C0148,East,Guwahati,Direct Sales,P015,Notebook,Stationery,5,250,0.0,1250.0,500,750.0,Delivered
ORD1974,2024-09-03,2024,9,Q3,C0072,North,Delhi,Online,P001,Laptop,Electronics,4,75000,0.2,240000.0,220000,20000.0,Delivered
ORD1975,2023-07-13,2023,7,Q3,C0058,West,Ahmedabad,Direct Sales,P003,Tablet,Electronics,7,32000,0.1,201600.0,154000,47600.0,Delivered
ORD1976,2023-06-17,2023,6,Q2,C0133,South,Hyderabad,Direct Sales,P016,Pen Set,Stationery,7,450,0.2,2520.0,1260,1260.0,Delivered
ORD1977,2023-03-23,2023,3,Q1,C0175,South,Bangalore,Retail Store,P009,Monitor,Electronics,7,28000,0.15,166600.0,126000,40600.0,Delivered
ORD1978,2024-09-19,2024,9,Q3,C0105,West,Mumbai,Wholesale,P006,Desk Chair,Furniture,5,15000,0.0,75000.0,45000,30000.0,Delivered
ORD1979,2023-03-12,2023,3,Q1,C0153,West,Pune,Wholesale,P017,Planner,Stationery,3,600,0.0,1800.0,660,1140.0,Delivered
ORD1980,2024-04-11,2024,4,Q2,C0179,Central,Nagpur,Wholesale,P018,Coffee Maker,Appliances,10,6500,0.05,61750.0,38000,23750.0,Delivered
ORD1981,2024-05-18,2024,5,Q2,C0079,West,Pune,Online,P007,Office Desk,Furniture,4,22000,0.0,88000.0,56000,32000.0,Delivered
ORD1982,2024-07-01,2024,7,Q3,C0038,North,Lucknow,Online,P009,Monitor,Electronics,1,28000,0.0,28000.0,18000,10000.0,Delivered
ORD1983,2023-05-09,2023,5,Q2,C0115,Central,Nagpur,Online,P011,T-Shirt,Apparel,8,1200,0.15,8160.0,4000,4160.0,Delivered
ORD1984,2023-06-04,2023,6,Q2,C0048,East,Kolkata,Retail Store,P003,Tablet,Electronics,1,32000,0.05,30400.0,22000,8400.0,Delivered
ORD1985,2023-11-16,2023,11,Q4,C0008,Central,Indore,Direct Sales,P001,Laptop,Electronics,8,75000,0.0,600000.0,440000,160000.0,Delivered
ORD1986,2023-02-02,2023,2,Q1,C0071,East,Bhubaneswar,Retail Store,P015,Notebook,Stationery,6,250,0.0,1500.0,600,900.0,Delivered
ORD1987,2024-02-06,2024,2,Q1,C0168,East,Kolkata,Direct Sales,P005,Smart Watch,Electronics,2,18000,0.1,32400.0,24000,8400.0,Delivered
ORD1988,2023-09-14,2023,9,Q3,C0091,North,Chandigarh,Online,P019,Blender,Appliances,7,4200,0.2,23520.0,16800,6720.0,Delivered
ORD1989,2023-09-12,2023,9,Q3,C0037,South,Chennai,Direct Sales,P002,Smartphone,Electronics,7,45000,0.2,252000.0,210000,42000.0,Delivered
ORD1990,2023-02-04,2023,2,Q1,C0106,East,Bhubaneswar,Online,P020,Air Purifier,Appliances,4,12000,0.05,45600.0,30000,15600.0,Delivered
ORD1991,2023-08-02,2023,8,Q3,C0175,South,Bangalore,Wholesale,P015,Notebook,Stationery,8,250,0.05,1900.0,800,1100.0,Returned
ORD1992,2023-06-12,2023,6,Q2,C0150,East,Guwahati,Online,P009,Monitor,Electronics,1,28000,0.15,23800.0,18000,5800.0,Delivered
ORD1993,2024-10-15,2024,10,Q4,C0196,South,Hyderabad,Wholesale,P014,Jacket,Apparel,5,5500,0.0,27500.0,14000,13500.0,Returned
ORD1994,2024-11-13,2024,11,Q4,C0180,Central,Indore,Retail Store,P013,Sneakers,Apparel,4,4500,0.0,18000.0,8800,9200.0,Delivered
ORD1995,2023-11-29,2023,11,Q4,C0111,South,Hyderabad,Wholesale,P015,Notebook,Stationery,1,250,0.0,250.0,100,150.0,Delivered
ORD1996,2024-02-10,2024,2,Q1,C0197,East,Guwahati,Online,P004,Headphones,Electronics,4,8000,0.0,32000.0,18000,14000.0,Delivered
ORD1997,2024-12-08,2024,12,Q4,C0005,North,Chandigarh,Retail Store,P003,Tablet,Electronics,8,32000,0.15,217600.0,176000,41600.0,Delivered
ORD1998,2023-04-02,2023,4,Q2,C0057,West,Ahmedabad,Direct Sales,P012,Jeans,Apparel,4,2500,0.0,10000.0,4400,5600.0,Delivered
ORD1999,2024-09-25,2024,9,Q3,C0016,Central,Nagpur,Online,P007,Office Desk,Furniture,6,22000,0.2,105600.0,84000,21600.0,Delivered
ORD2000,2024-10-22,2024,10,Q4,C0090,North,Delhi,Online,P014,Jacket,Apparel,3,5500,0.15,14025.0,8400,5625.0,Delivered
ORD2001,2023-08-27,2023,8,Q3,C0123,Central,Indore,Wholesale,P002,Smartphone,Electronics,6,45000,0.1,243000.0,180000,63000.0,Delivered
ORD2002,2024-03-25,2024,3,Q1,C0054,Central,Nagpur,Direct Sales,P018,Coffee Maker,Appliances,4,6500,0.0,26000.0,15200,10800.0,Delivered
ORD2003,2023-05-18,2023,5,Q2,C0046,Central,Nagpur,Direct Sales,P006,Desk Chair,Furniture,5,15000,0.0,75000.0,45000,30000.0,Delivered
ORD2004,2024-07-26,2024,7,Q3,C0137,South,Bangalore,Direct Sales,P011,T-Shirt,Apparel,5,1200,0.1,5400.0,2500,2900.0,Delivered
ORD2005,2023-07-11,2023,7,Q3,C0151,South,Hyderabad,Wholesale,P005,Smart Watch,Electronics,9,18000,0.0,162000.0,108000,54000.0,Delivered
ORD2006,2023-10-09,2023,10,Q4,C0053,Central,Bhopal,Retail Store,P006,Desk Chair,Furniture,10,15000,0.2,120000.0,90000,30000.0,Delivered
ORD2007,2023-06-08,2023,6,Q2,C0067,North,Delhi,Wholesale,P016,Pen Set,Stationery,8,450,0.0,3600.0,1440,2160.0,Delivered
ORD2008,2024-04-09,2024,4,Q2,C0158,North,Delhi,Direct Sales,P012,Jeans,Apparel,1,2500,0.2,2000.0,1100,900.0,Delivered
ORD2009,2023-01-20,2023,1,Q1,C0040,North,Lucknow,Wholesale,P010,Keyboard,Electronics,10,3500,0.2,28000.0,18000,10000.0,Delivered
ORD2010,2023-09-02,2023,9,Q3,C0043,North,Lucknow,Online,P003,Tablet,Electronics,6,32000,0.15,163200.0,132000,31200.0,Delivered
ORD2011,2024-07-05,2024,7,Q3,C0104,East,Guwahati,Direct Sales,P014,Jacket,Apparel,7,5500,0.0,38500.0,19600,18900.0,Delivered
ORD2012,2023-06-07,2023,6,Q2,C0104,East,Guwahati,Wholesale,P016,Pen Set,Stationery,10,450,0.0,4500.0,1800,2700.0,Delivered
ORD2013,2023-11-26,2023,11,Q4,C0056,South,Bangalore,Online,P013,Sneakers,Apparel,2,4500,0.0,9000.0,4400,4600.0,Delivered
ORD2014,2023-05-13,2023,5,Q2,C0038,North,Lucknow,Online,P012,Jeans,Apparel,3,2500,0.2,6000.0,3300,2700.0,Delivered
ORD2015,2024-05-12,2024,5,Q2,C0179,Central,Nagpur,Online,P008,Bookshelf,Furniture,4,9000,0.0,36000.0,22000,14000.0,Delivered
ORD2016,2024-02-02,2024,2,Q1,C0171,North,Lucknow,Wholesale,P002,Smartphone,Electronics,8,45000,0.1,324000.0,240000,84000.0,Delivered
ORD2017,2023-08-15,2023,8,Q3,C0104,East,Guwahati,Online,P020,Air Purifier,Appliances,10,12000,0.15,102000.0,75000,27000.0,Delivered
ORD2018,2023-08-02,2023,8,Q3,C0150,East,Guwahati,Online,P003,Tablet,Electronics,8,32000,0.2,204800.0,176000,28800.0,Delivered
ORD2019,2024-10-16,2024,10,Q4,C0004,North,Chandigarh,Direct Sales,P002,Smartphone,Electronics,1,45000,0.0,45000.0,30000,15000.0,Delivered
ORD2020,2024-12-26,2024,12,Q4,C0068,North,Delhi,Wholesale,P003,Tablet,Electronics,1,32000,0.2,25600.0,22000,3600.0,Delivered
ORD2021,2023-03-14,2023,3,Q1,C0176,West,Ahmedabad,Retail Store,P007,Office Desk,Furniture,5,22000,0.0,110000.0,70000,40000.0,Pending
ORD2022,2023-04-10,2023,4,Q2,C0156,West,Pune,Retail Store,P013,Sneakers,Apparel,2,4500,0.15,7650.0,4400,3250.0,Delivered
ORD2023,2023-07-14,2023,7,Q3,C0015,Central,Nagpur,Retail Store,P002,Smartphone,Electronics,4,45000,0.1,162000.0,120000,42000.0,Delivered
ORD2024,2023-07-03,2023,7,Q3,C0110,South,Chennai,Direct Sales,P017,Planner,Stationery,9,600,0.15,4590.0,1980,2610.0,Delivered
ORD2025,2024-10-15,2024,10,Q4,C0037,South,Chennai,Direct Sales,P018,Coffee Maker,Appliances,10,6500,0.0,65000.0,38000,27000.0,Delivered
ORD2026,2024-03-13,2024,3,Q1,C0137,South,Bangalore,Retail Store,P014,Jacket,Apparel,2,5500,0.0,11000.0,5600,5400.0,Delivered
ORD2027,2024-05-31,2024,5,Q2,C0039,North,Delhi,Retail Store,P013,Sneakers,Apparel,6,4500,0.15,22950.0,13200,9750.0,Delivered
ORD2028,2024-09-06,2024,9,Q3,C0167,Central,Nagpur,Wholesale,P010,Keyboard,Electronics,8,3500,0.0,28000.0,14400,13600.0,Delivered
ORD2029,2023-11-29,2023,11,Q4,C0094,West,Pune,Direct Sales,P009,Monitor,Electronics,6,28000,0.05,159600.0,108000,51600.0,Delivered
ORD2030,2023-11-28,2023,11,Q4,C0053,Central,Bhopal,Retail Store,P010,Keyboard,Electronics,10,3500,0.0,35000.0,18000,17000.0,Delivered
ORD2031,2024-07-17,2024,7,Q3,C0166,South,Bangalore,Direct Sales,P018,Coffee Maker,Appliances,5,6500,0.0,32500.0,19000,13500.0,Delivered
ORD2032,2024-02-11,2024,2,Q1,C0142,North,Delhi,Online,P007,Office Desk,Furniture,1,22000,0.15,18700.0,14000,4700.0,Pending
ORD2033,2024-09-02,2024,9,Q3,C0194,South,Bangalore,Retail Store,P004,Headphones,Electronics,1,8000,0.1,7200.0,4500,2700.0,Pending
ORD2034,2023-11-06,2023,11,Q4,C0125,South,Hyderabad,Retail Store,P008,Bookshelf,Furniture,1,9000,0.0,9000.0,5500,3500.0,Delivered
ORD2035,2023-11-19,2023,11,Q4,C0021,East,Kolkata,Wholesale,P018,Coffee Maker,Appliances,1,6500,0.2,5200.0,3800,1400.0,Returned
ORD2036,2024-06-07,2024,6,Q2,C0070,West,Pune,Retail Store,P002,Smartphone,Electronics,9,45000,0.1,364500.0,270000,94500.0,Delivered
ORD2037,2024-04-16,2024,4,Q2,C0174,East,Kolkata,Retail Store,P004,Headphones,Electronics,6,8000,0.0,48000.0,27000,21000.0,Delivered
ORD2038,2024-08-19,2024,8,Q3,C0113,South,Chennai,Wholesale,P017,Planner,Stationery,4,600,0.0,2400.0,880,1520.0,Delivered
ORD2039,2023-04-05,2023,4,Q2,C0007,North,Delhi,Retail Store,P009,Monitor,Electronics,10,28000,0.05,266000.0,180000,86000.0,Delivered
ORD2040,2023-11-29,2023,11,Q4,C0049,West,Mumbai,Direct Sales,P019,Blender,Appliances,8,4200,0.0,33600.0,19200,14400.0,Delivered
ORD2041,2024-12-07,2024,12,Q4,C0168,East,Kolkata,Online,P009,Monitor,Electronics,10,28000,0.2,224000.0,180000,44000.0,Delivered
ORD2042,2023-11-04,2023,11,Q4,C0008,Central,Indore,Direct Sales,P009,Monitor,Electronics,1,28000,0.15,23800.0,18000,5800.0,Delivered
ORD2043,2023-02-27,2023,2,Q1,C0037,South,Chennai,Direct Sales,P020,Air Purifier,Appliances,6,12000,0.0,72000.0,45000,27000.0,Delivered
ORD2044,2023-05-04,2023,5,Q2,C0074,South,Chennai,Online,P010,Keyboard,Electronics,4,3500,0.15,11900.0,7200,4700.0,Delivered
ORD2045,2024-10-09,2024,10,Q4,C0026,West,Pune,Wholesale,P014,Jacket,Apparel,7,5500,0.0,38500.0,19600,18900.0,Delivered
ORD2046,2023-11-23,2023,11,Q4,C0098,West,Pune,Retail Store,P004,Headphones,Electronics,9,8000,0.1,64800.0,40500,24300.0,Delivered
ORD2047,2024-12-15,2024,12,Q4,C0109,West,Pune,Online,P017,Planner,Stationery,4,600,0.0,2400.0,880,1520.0,Delivered
ORD2048,2024-02-07,2024,2,Q1,C0089,Central,Bhopal,Online,P020,Air Purifier,Appliances,8,12000,0.2,76800.0,60000,16800.0,Delivered
ORD2049,2023-10-24,2023,10,Q4,C0012,Central,Bhopal,Retail Store,P019,Blender,Appliances,7,4200,0.0,29400.0,16800,12600.0,Delivered
ORD2050,2024-05-02,2024,5,Q2,C0159,North,Chandigarh,Online,P004,Headphones,Electronics,10,8000,0.15,68000.0,45000,23000.0,Delivered
ORD2051,2023-09-26,2023,9,Q3,C0068,North,Delhi,Direct Sales,P020,Air Purifier,Appliances,2,12000,0.05,22800.0,15000,7800.0,Delivered
ORD2052,2023-05-14,2023,5,Q2,C0104,East,Guwahati,Retail Store,P012,Jeans,Apparel,3,2500,0.05,7125.0,3300,3825.0,Delivered
ORD2053,2024-10-29,2024,10,Q4,C0003,Central,Nagpur,Retail Store,P020,Air Purifier,Appliances,10,12000,0.0,120000.0,75000,45000.0,Delivered
ORD2054,2023-09-30,2023,9,Q3,C0016,Central,Nagpur,Online,P009,Monitor,Electronics,7,28000,0.0,196000.0,126000,70000.0,Delivered
ORD2055,2024-02-28,2024,2,Q1,C0199,West,Ahmedabad,Wholesale,P019,Blender,Appliances,7,4200,0.0,29400.0,16800,12600.0,Delivered
ORD2056,2023-12-19,2023,12,Q4,C0046,Central,Nagpur,Online,P016,Pen Set,Stationery,10,450,0.15,3825.0,1800,2025.0,Delivered
ORD2057,2023-06-23,2023,6,Q2,C0133,South,Hyderabad,Direct Sales,P013,Sneakers,Apparel,6,4500,0.1,24300.0,13200,11100.0,Delivered
ORD2058,2024-03-27,2024,3,Q1,C0117,North,Lucknow,Retail Store,P001,Laptop,Electronics,1,75000,0.2,60000.0,55000,5000.0,Delivered
ORD2059,2024-01-18,2024,1,Q1,C0154,South,Hyderabad,Online,P005,Smart Watch,Electronics,3,18000,0.2,43200.0,36000,7200.0,Delivered
ORD2060,2023-02-25,2023,2,Q1,C0151,South,Hyderabad,Retail Store,P006,Desk Chair,Furniture,4,15000,0.1,54000.0,36000,18000.0,Returned
ORD2061,2023-10-22,2023,10,Q4,C0082,West,Pune,Online,P006,Desk Chair,Furniture,1,15000,0.0,15000.0,9000,6000.0,Delivered
ORD2062,2024-04-27,2024,4,Q2,C0160,West,Ahmedabad,Retail Store,P004,Headphones,Electronics,1,8000,0.0,8000.0,4500,3500.0,Delivered
ORD2063,2023-08-05,2023,8,Q3,C0143,West,Mumbai,Wholesale,P009,Monitor,Electronics,4,28000,0.1,100800.0,72000,28800.0,Delivered
ORD2064,2024-09-29,2024,9,Q3,C0014,East,Bhubaneswar,Online,P009,Monitor,Electronics,3,28000,0.15,71400.0,54000,17400.0,Delivered
ORD2065,2024-11-10,2024,11,Q4,C0093,South,Hyderabad,Wholesale,P016,Pen Set,Stationery,9,450,0.0,4050.0,1620,2430.0,Delivered
ORD2066,2023-10-18,2023,10,Q4,C0181,North,Delhi,Wholesale,P012,Jeans,Apparel,4,2500,0.2,8000.0,4400,3600.0,Delivered
ORD2067,2024-11-01,2024,11,Q4,C0022,West,Ahmedabad,Direct Sales,P020,Air Purifier,Appliances,1,12000,0.0,12000.0,7500,4500.0,Delivered
ORD2068,2024-11-09,2024,11,Q4,C0188,North,Delhi,Online,P007,Office Desk,Furniture,6,22000,0.2,105600.0,84000,21600.0,Delivered
ORD2069,2024-10-26,2024,10,Q4,C0153,West,Pune,Direct Sales,P019,Blender,Appliances,7,4200,0.0,29400.0,16800,12600.0,Delivered
ORD2070,2024-12-27,2024,12,Q4,C0022,West,Ahmedabad,Direct Sales,P002,Smartphone,Electronics,2,45000,0.0,90000.0,60000,30000.0,Returned
ORD2071,2024-06-28,2024,6,Q2,C0058,West,Ahmedabad,Retail Store,P009,Monitor,Electronics,2,28000,0.0,56000.0,36000,20000.0,Delivered
ORD2072,2024-04-13,2024,4,Q2,C0020,South,Chennai,Online,P001,Laptop,Electronics,9,75000,0.15,573750.0,495000,78750.0,Delivered
ORD2073,2024-06-26,2024,6,Q2,C0099,North,Chandigarh,Direct Sales,P002,Smartphone,Electronics,5,45000,0.0,225000.0,150000,75000.0,Delivered
ORD2074,2023-06-10,2023,6,Q2,C0007,North,Delhi,Wholesale,P008,Bookshelf,Furniture,1,9000,0.0,9000.0,5500,3500.0,Delivered
ORD2075,2023-11-06,2023,11,Q4,C0073,South,Chennai,Wholesale,P017,Planner,Stationery,4,600,0.1,2160.0,880,1280.0,Delivered
ORD2076,2024-10-02,2024,10,Q4,C0167,Central,Nagpur,Online,P003,Tablet,Electronics,5,32000,0.05,152000.0,110000,42000.0,Returned
ORD2077,2023-10-14,2023,10,Q4,C0012,Central,Bhopal,Wholesale,P002,Smartphone,Electronics,4,45000,0.0,180000.0,120000,60000.0,Returned
ORD2078,2024-11-03,2024,11,Q4,C0068,North,Delhi,Direct Sales,P014,Jacket,Apparel,3,5500,0.0,16500.0,8400,8100.0,Delivered
ORD2079,2024-11-25,2024,11,Q4,C0080,South,Chennai,Retail Store,P009,Monitor,Electronics,10,28000,0.2,224000.0,180000,44000.0,Delivered
ORD2080,2024-08-09,2024,8,Q3,C0017,West,Pune,Wholesale,P006,Desk Chair,Furniture,3,15000,0.05,42750.0,27000,15750.0,Returned
ORD2081,2023-12-04,2023,12,Q4,C0124,Central,Bhopal,Retail Store,P003,Tablet,Electronics,8,32000,0.1,230400.0,176000,54400.0,Delivered
ORD2082,2023-05-22,2023,5,Q2,C0049,West,Mumbai,Retail Store,P020,Air Purifier,Appliances,10,12000,0.1,108000.0,75000,33000.0,Returned
ORD2083,2023-11-13,2023,11,Q4,C0088,North,Chandigarh,Direct Sales,P010,Keyboard,Electronics,9,3500,0.0,31500.0,16200,15300.0,Pending
ORD2084,2023-05-29,2023,5,Q2,C0011,West,Pune,Wholesale,P006,Desk Chair,Furniture,10,15000,0.0,150000.0,90000,60000.0,Delivered
ORD2085,2024-06-29,2024,6,Q2,C0044,East,Bhubaneswar,Wholesale,P011,T-Shirt,Apparel,2,1200,0.0,2400.0,1000,1400.0,Delivered
ORD2086,2023-05-30,2023,5,Q2,C0016,Central,Nagpur,Wholesale,P004,Headphones,Electronics,1,8000,0.2,6400.0,4500,1900.0,Returned
ORD2087,2024-02-28,2024,2,Q1,C0155,East,Kolkata,Direct Sales,P018,Coffee Maker,Appliances,7,6500,0.0,45500.0,26600,18900.0,Delivered
ORD2088,2024-10-14,2024,10,Q4,C0102,North,Chandigarh,Retail Store,P019,Blender,Appliances,5,4200,0.0,21000.0,12000,9000.0,Delivered
ORD2089,2023-07-09,2023,7,Q3,C0011,West,Pune,Wholesale,P009,Monitor,Electronics,1,28000,0.2,22400.0,18000,4400.0,Delivered
ORD2090,2024-09-19,2024,9,Q3,C0136,Central,Indore,Retail Store,P010,Keyboard,Electronics,4,3500,0.1,12600.0,7200,5400.0,Delivered
ORD2091,2023-01-27,2023,1,Q1,C0032,North,Delhi,Direct Sales,P020,Air Purifier,Appliances,6,12000,0.0,72000.0,45000,27000.0,Delivered
ORD2092,2024-09-11,2024,9,Q3,C0107,West,Ahmedabad,Wholesale,P012,Jeans,Apparel,8,2500,0.15,17000.0,8800,8200.0,Delivered
ORD2093,2024-02-01,2024,2,Q1,C0032,North,Delhi,Retail Store,P007,Office Desk,Furniture,8,22000,0.05,167200.0,112000,55200.0,Delivered
ORD2094,2023-08-20,2023,8,Q3,C0184,North,Chandigarh,Online,P007,Office Desk,Furniture,1,22000,0.05,20900.0,14000,6900.0,Returned
ORD2095,2024-02-27,2024,2,Q1,C0025,Central,Bhopal,Retail Store,P017,Planner,Stationery,4,600,0.15,2040.0,880,1160.0,Delivered
ORD2096,2023-03-09,2023,3,Q1,C0092,South,Chennai,Direct Sales,P011,T-Shirt,Apparel,3,1200,0.05,3420.0,1500,1920.0,Delivered
ORD2097,2024-04-13,2024,4,Q2,C0040,North,Lucknow,Direct Sales,P016,Pen Set,Stationery,4,450,0.05,1710.0,720,990.0,Delivered
ORD2098,2024-09-14,2024,9,Q3,C0179,Central,Nagpur,Wholesale,P005,Smart Watch,Electronics,7,18000,0.15,107100.0,84000,23100.0,Delivered
ORD2099,2024-08-08,2024,8,Q3,C0009,South,Chennai,Online,P015,Notebook,Stationery,10,250,0.1,2250.0,1000,1250.0,Delivered
ORD2100,2024-04-07,2024,4,Q2,C0138,Central,Indore,Online,P012,Jeans,Apparel,8,2500,0.2,16000.0,8800,7200.0,Returned
ORD2101,2023-09-09,2023,9,Q3,C0161,Central,Nagpur,Direct Sales,P007,Office Desk,Furniture,9,22000,0.1,178200.0,126000,52200.0,Pending
ORD2102,2023-02-10,2023,2,Q1,C0113,South,Chennai,Online,P008,Bookshelf,Furniture,9,9000,0.05,76950.0,49500,27450.0,Delivered
ORD2103,2024-03-26,2024,3,Q1,C0074,South,Chennai,Wholesale,P005,Smart Watch,Electronics,7,18000,0.0,126000.0,84000,42000.0,Delivered
ORD2104,2024-03-08,2024,3,Q1,C0048,East,Kolkata,Online,P012,Jeans,Apparel,5,2500,0.1,11250.0,5500,5750.0,Delivered
ORD2105,2023-05-26,2023,5,Q2,C0161,Central,Nagpur,Direct Sales,P008,Bookshelf,Furniture,8,9000,0.2,57600.0,44000,13600.0,Delivered
ORD2106,2024-05-27,2024,5,Q2,C0122,West,Pune,Retail Store,P013,Sneakers,Apparel,2,4500,0.0,9000.0,4400,4600.0,Delivered
ORD2107,2023-11-28,2023,11,Q4,C0161,Central,Nagpur,Retail Store,P020,Air Purifier,Appliances,8,12000,0.0,96000.0,60000,36000.0,Delivered
